pick_date,pick_time,generated_at,score,conclusion,candidate_tier,short_ready,short_reason,short_blockers,code,name,stock_url,board,industry,pct,price,volume_ratio,turnover,amount,float_mv,sector_rank,sector_avg_pct,sector_lifecycle,relative_strength,market_score,market_light_score,market_light_status,market_light_label,limit_up_count,limit_down_count,limit_spread,sector_score,trend_score,quant_score,intraday_score,risk_score,strategy_score,strategy_penalty,strategy_tags,tail_heat_limit,tail_heat_level,avg_range5,bias_ma5_range_ratio,bias_ma5_percentile60,return_3d,return_5d,ma20_slope,vwap_support_ratio,late_vwap_support_ratio,vwap_deviation,late_amount_ratio,late_up_amount_ratio,max_tail_5m_return,tail_slope,ma5,ma10,ma20,bias_ma5,bias_ma10,bias_ma20,last_time,late_return,last5_return,day_range_pos,intraday_range_pos,flags,adaptive_hits
2026-07-29,21:18:24,2026-07-29 21:18:24,100,核心候选,核心候选,是,核心候选；板块第2；板块启动；跑赢板块3.09%；MA5乖离2.69%；动态乖离0.69倍；14:30后0.00%；尾盘温和；VWAP偏离1.15%；分时位置84%；日内位置83%；动态乖离健康；尾盘温和走强,,000612,焦作万方,https://quote.eastmoney.com/sz000612.html,深主板,深主板,4.56,11.01,1.38,4.15,537900000.0,13126000000.0,2,1.4666431095406371,启动,3.0933568904593622,15,74,green,绿灯,81,13,68,17,15,15,20,9,14,0,动态乖离健康；尾盘温和走强；VWAP全天承接；尾盘VWAP承接；尾盘成交占比健康；尾盘上行成交占优；跑赢板块2%+；市场绿灯；板块启动,0.6,温和,3.9067458458449082,0.6875456296481225,0.5333333333333333,3.672316384180796,-0.27173913043477826,-0.35460992907803135,0.9101123595505618,1.0,1.1544764397285467,0.10191954288285913,0.6772883625182478,0.1818181818181719,0.0,10.722,10.658,10.537499999999998,2.6860660324566243,3.302683430287101,4.483985765124565,15:30,0.0,0.0,0.8301886792452831,0.8431372549019606,MA20斜率不强,
2026-07-29,21:18:26,2026-07-29 21:18:26,100,核心候选,核心候选,是,核心候选；板块第2；板块启动；跑赢板块1.36%；MA5乖离2.83%；动态乖离0.29倍；14:30后0.69%；尾盘可接受；VWAP偏离2.08%；分时位置80%；日内位置76%；动态乖离健康；MA20斜率向上,,002300,太阳电缆,https://quote.eastmoney.com/sz002300.html,深主板,深主板,2.83,7.27,1.23,10.65,547610000.0,5251000000.0,2,1.4666431095406371,启动,1.363356890459363,15,74,green,绿灯,81,13,68,17,15,14,20,10,14,0,动态乖离健康；MA20斜率向上；尾盘可接受走强；VWAP全天承接；尾盘VWAP承接；尾盘成交占比健康；尾盘上行成交占优；不弱于板块；市场绿灯；板块启动,0.94,可接受,9.69030450961824,0.2919262558978408,0.5666666666666667,-2.5469168900804307,12.713178294573634,1.4065586724614665,0.7378277153558053,1.0,2.077696522297967,0.11404029201198808,0.8240170058324942,0.694444444444442,0.011542012927054554,7.07,6.494,6.416499999999999,2.8288543140028155,11.949491838620263,13.301644198550623,15:30,0.6925207756232732,0.0,0.7592592592592579,0.7959183673469378,无明显扣分项,
2026-07-29,21:18:28,2026-07-29 21:18:28,100,核心候选,核心候选,是,核心候选；板块第1；板块启动；跑赢板块2.06%；MA5乖离3.03%；动态乖离0.73倍；14:30后0.23%；尾盘可接受；VWAP偏离1.81%；分时位置95%；日内位置92%；动态乖离健康；尾盘可接受走强,,600884,杉杉股份,https://quote.eastmoney.com/sh600884.html,沪主板,沪主板,3.65,13.07,1.25,4.46,1050600000.0,29400000000.0,1,1.5871700429711488,启动,2.062829957028851,15,74,green,绿灯,81,13,68,17,15,13,20,9,14,0,动态乖离健康；尾盘可接受走强；VWAP全天承接；尾盘VWAP承接；尾盘成交占比健康；尾盘上行成交占优；跑赢板块2%+；市场绿灯；板块启动,0.78,可接受,4.143984609184299,0.7304464513621665,0.65,2.9944838455476797,2.509803921568632,-1.6164730060864607,0.9213483146067416,1.0,1.8121516733140552,0.09323070834483567,0.7991339681827174,0.3069838833461347,0.003834355828220929,12.686,12.36,12.4465,3.0269588522781055,5.744336569579289,5.009440404933119,15:30,0.23006134969325576,0.0,0.9249999999999995,0.9480519480519491,MA20斜率不强,
2026-07-29,21:18:28,2026-07-29 21:18:28,97,核心候选,核心候选,是,核心候选；板块第3；板块分歧；跑赢板块2.14%；MA5乖离4.52%；动态乖离1.06倍；14:30后0.19%；尾盘温和；VWAP偏离1.17%；分时位置89%；日内位置88%；尾盘温和走强；VWAP全天承接,,300468,四方精创,https://quote.eastmoney.com/sz300468.html,创业板,创业板,3.07,20.81,1.23,5.13,559400000.0,11043000000.0,3,0.9298381162619577,分歧,2.1401618837380423,15,74,green,绿灯,81,13,68,15,13,15,20,8,13,2,尾盘温和走强；VWAP全天承接；尾盘VWAP承接；尾盘成交占比健康；尾盘上行成交占优；跑赢板块2%+；市场绿灯,0.51,温和,4.257622456634769,1.0617055840336302,0.9,5.313765182186225,4.994954591321887,-2.084158415841597,0.8726591760299626,1.0,1.1673036838926398,0.11713539037930777,0.7500267231076473,0.28957528957529455,0.00320975766329649,19.91,19.68,19.778999999999996,4.520341536916117,5.741869918699183,5.212599221396452,15:30,0.1925854597977894,0.0,0.8837209302325564,0.892857142857143,MA20斜率不强；板块分歧,
