pick_date,rank,code,name,board,industry,stock_url,score,conclusion,data_quality,buy_price,next_date,return_open,return_0945,return_1000,best_return_before_1000,worst_return_before_1000,net_return_1000,market_label,market_score,sector_score,trend_score,quant_score,intraday_score,risk_score,pct,volume_ratio,turnover,amount,float_mv,late_return,last5_return,day_range_pos,intraday_range_pos,short_reason,short_blockers,flags
2026-04-27,1,300082,奥克股份,创业板,创业板,https://quote.eastmoney.com/sz300082.html,89,短线候选,5分钟分时,13.41,2026-04-28,-3.803131991051456,-7.680835197613711,-8.053691275167784,-3.803131991051456,-9.694258016405676,-8.203691275167785,中性偏强,15,16,15,15,18,10,3.552123552123554,1.215039357402321,6.913510112103982,611781559.3199999,9120281767.9558,1.3605442176870763,1.667930250189542,0.8709677419354847,0.8709677419354847,板块第2；14:30后1.36%；分时位置87%；日内位置87%,,无明显扣分项
2026-04-27,2,300769,德方纳米,创业板,创业板,https://quote.eastmoney.com/sz300769.html,88,短线候选,5分钟分时,52.35,2026-04-28,1.413562559694359,2.7889207258834814,2.3304680038204406,4.336198662846225,0.6685768863419428,2.1804680038204407,中性偏强,15,16,15,15,17,10,3.8484427692918155,1.293172692820005,8.110056974364653,1184921186.71,14667908004.96432,0.09560229445506607,0.07646721468170803,0.8200000000000017,0.8200000000000017,板块第2；14:30后0.10%；分时位置82%；日内位置82%,,无明显扣分项
2026-04-27,3,300137,先河环保,创业板,创业板,https://quote.eastmoney.com/sz300137.html,88,短线候选,5分钟分时,17.36,2026-04-28,-0.7488479262672709,-0.864055299539157,-1.3824884792626668,0.23041474654377225,-3.686635944700467,-1.5324884792626667,中性偏强,15,16,15,15,17,10,6.765067650676504,1.2180765651391265,8.340321949983691,759645469.0799999,9315047841.306885,0.17311021350261413,0.5793742757821407,0.807692307692307,0.807692307692307,板块第2；14:30后0.17%；分时位置81%；日内位置81%,,无明显扣分项
2026-04-27,4,300444,双杰电气,创业板,创业板,https://quote.eastmoney.com/sz300444.html,88,短线候选,5分钟分时,16.93,2026-04-28,-2.8942705256940204,-3.7212049616066056,-3.8984051978736,-2.126402835203778,-4.311872415829887,-4.0484051978736,中性偏强,15,16,15,15,17,10,5.548628428927693,1.442048468266852,14.898326090643568,1989713920.68,13622201782.820097,0.5344418052256605,1.1954572624028659,0.8594594594594587,0.8594594594594587,板块第2；14:30后0.53%；分时位置86%；日内位置86%,,无明显扣分项
2026-04-27,5,300602,飞荣达,创业板,创业板,https://quote.eastmoney.com/sz300602.html,87,短线候选,5分钟分时,36.49,2026-04-28,-1.6168813373527047,-1.6168813373527047,0.05480953685941259,0.10961907371882518,-2.5212386955330235,-0.0951904631405874,中性偏强,15,16,15,14,17,10,6.415864683581218,1.4823146897537622,6.27734216035223,1311802741.6299999,21232545102.26049,0.2748007694421517,0.02741228070177737,0.8149350649350652,0.8149350649350652,板块第2；14:30后0.27%；分时位置81%；日内位置81%,,无明显扣分项
2026-04-29,1,002386,天原股份,深主板,深主板,https://quote.eastmoney.com/sz002386.html,88,短线候选,5分钟分时,7.26,2026-04-30,-0.688705234159781,-1.9283746556473802,-2.754820936639124,2.3415977961432466,-3.1680440771349794,-2.904820936639124,中性偏强,15,16,15,15,17,10,4.460431654676245,1.5205339543947909,7.330960300148222,677187014.8800002,9449672025.72347,0.13793103448276334,0.0,0.904761904761904,0.904761904761904,板块第1；14:30后0.14%；分时位置90%；日内位置90%,,无明显扣分项
2026-04-29,2,002785,万里石,深主板,深主板,https://quote.eastmoney.com/sz002785.html,88,短线候选,5分钟分时,46.48,2026-04-30,4.0447504302925985,5.615318416523252,7.314974182444067,7.530120481927716,1.8932874354561147,7.164974182444067,中性偏强,15,16,15,15,17,10,4.637550652859068,1.451138639889885,5.763315065349695,599839458.48,10532874519.556862,0.15082956259426794,-0.08598452278590907,0.8940809968847342,0.8940809968847342,板块第1；14:30后0.15%；分时位置89%；日内位置89%,,无明显扣分项
2026-04-29,3,301291,明阳电气,创业板,创业板,https://quote.eastmoney.com/sz301291.html,87,短线候选,5分钟分时,62.21,2026-04-30,-3.2631409741199158,-5.867223918984088,-7.55505545732198,-2.5719337727053593,-8.358784761292403,-7.70505545732198,中性偏强,15,16,15,14,17,10,7.369692785640325,3.1720914145277463,12.126776208117366,2271039244.35,19567185134.014923,0.29018216991778534,0.16100466913540057,0.882142857142857,0.882142857142857,板块第2；14:30后0.29%；分时位置88%；日内位置88%,,无明显扣分项
2026-04-29,4,002132,恒星科技,深主板,深主板,https://quote.eastmoney.com/sz002132.html,87,短线候选,5分钟分时,4.87,2026-04-30,-1.2320328542094527,-3.0800821355236208,-2.4640657084188944,-0.4106776180698213,-3.901437371663252,-2.6140657084188943,中性偏强,15,16,15,14,17,10,5.183585313174954,2.019138202588316,9.27924930886693,623140563.5799999,6825883093.525181,0.0,-0.2049180327868827,0.9333333333333347,0.9333333333333347,板块第1；14:30后0.00%；分时位置93%；日内位置93%,,无明显扣分项
2026-04-29,5,300568,星源材质,创业板,创业板,https://quote.eastmoney.com/sz300568.html,87,短线候选,5分钟分时,16.66,2026-04-30,-0.12004801920768582,-0.5402160864345751,1.4405762304921854,2.220888355342132,-1.260504201680679,1.2905762304921855,中性偏强,15,16,15,14,17,10,5.643627140139507,1.3511701562951566,6.711276308309647,1649614938.6200001,24910865000.0,0.06006006006007425,-0.17974835230677444,0.8593750000000001,0.8593750000000001,板块第2；14:30后0.06%；分时位置86%；日内位置86%,,无明显扣分项
2026-04-30,1,301421,波长光电,创业板,创业板,https://quote.eastmoney.com/sz301421.html,83,短线候选,5分钟分时,103.91,2026-05-06,-0.21172168222499677,1.1067269752670583,3.339428351457996,3.6377634491386868,-0.8950052930420505,3.189428351457996,中性偏强,12,14,15,15,17,10,3.403323713802364,1.3674954993310513,6.195176131559737,734196102.74,12024651680.120142,0.2798687512063136,-0.08653846153846567,0.907597535934291,0.907597535934291,板块第2；14:30后0.28%；分时位置91%；日内位置91%,,无明显扣分项
2026-04-30,2,300861,美畅股份,创业板,创业板,https://quote.eastmoney.com/sz300861.html,83,短线候选,5分钟分时,19.84,2026-05-06,0.7560483870967749,3.07459677419355,2.0161290322580516,3.679435483870974,0.40322580645162365,1.8661290322580517,中性偏强,12,14,15,15,17,10,4.53108535300315,2.228922868983532,5.62497486380232,745742815.5099999,13329212439.772232,0.15143866733973166,-0.05037783375315685,0.838383838383838,0.838383838383838,板块第2；14:30后0.15%；分时位置84%；日内位置84%,,无明显扣分项
