pick_date,pick_time,generated_at,score,conclusion,candidate_tier,short_ready,short_reason,short_blockers,code,name,stock_url,board,industry,pct,price,volume_ratio,turnover,amount,float_mv,sector_rank,sector_avg_pct,sector_lifecycle,relative_strength,market_score,market_light_score,market_light_status,market_light_label,limit_up_count,limit_down_count,limit_spread,sector_score,trend_score,quant_score,intraday_score,risk_score,strategy_score,strategy_penalty,strategy_tags,tail_heat_limit,tail_heat_level,avg_range5,bias_ma5_range_ratio,bias_ma5_percentile60,return_3d,return_5d,ma20_slope,vwap_support_ratio,late_vwap_support_ratio,vwap_deviation,late_amount_ratio,late_up_amount_ratio,max_tail_5m_return,tail_slope,ma5,ma10,ma20,bias_ma5,bias_ma10,bias_ma20,last_time,late_return,last5_return,day_range_pos,intraday_range_pos,flags,adaptive_hits
2026-08-12,16:07:44,2026-08-12 16:07:44,100,核心候选,核心候选,是,核心候选；板块第2；板块启动；跑赢板块6.05%；MA5乖离5.74%；动态乖离0.91倍；14:30后0.21%；尾盘可接受；VWAP偏离1.80%；分时位置75%；日内位置67%；尾盘可接受走强；VWAP全天承接,,300790,宇瞳光学,https://quote.eastmoney.com/sz300790.html,创业板,创业板,7.37,18.95,1.83,8.88,759470000.0,9907000000.0,2,1.3150771491550328,启动,6.054922850844967,15,76,green,绿灯,92,0,92,16,13,15,20,8,13,0,尾盘可接受走强；VWAP全天承接；尾盘VWAP承接；尾盘成交占比健康；跑赢板块2%+；市场绿灯；板块启动,1.0,可接受,6.27909228645264,0.9135025743048666,0.8333333333333334,8.285714285714274,7.183257918552033,-3.7600361868144416,0.9812734082397003,1.0,1.8039587417757463,0.10542827968800049,0.503615062790689,0.6332453825857565,0.0035254715318174443,17.922,17.354999999999997,17.020999999999997,5.735966967972317,9.190435033131683,11.33305916221139,15:30,0.21152829190904665,0.0,0.674528301886792,0.7513812154696135,MA5固定乖离偏高；MA20斜率不强,
2026-08-12,16:07:46,2026-08-12 16:07:46,100,核心候选,核心候选,是,核心候选；板块第3；板块启动；跑赢板块2.53%；MA5乖离3.22%；动态乖离0.76倍；14:30后0.28%；尾盘可接受；VWAP偏离1.13%；分时位置76%；日内位置74%；动态乖离健康；尾盘可接受走强,,002335,科华数据,https://quote.eastmoney.com/sz002335.html,深主板,深主板,3.77,32.47,1.45,5.56,1177920000.0,24496000000.0,3,1.2445204513399155,启动,2.5254795486600843,15,76,green,绿灯,92,0,92,16,15,14,20,9,14,0,动态乖离健康；尾盘可接受走强；VWAP全天承接；尾盘VWAP承接；尾盘成交占比健康；尾盘上行成交占优；跑赢板块2%+；市场绿灯；板块启动,0.71,可接受,4.21420147270942,0.7649255444781575,0.55,3.80434782608694,4.775734107776697,-2.3491122353623606,0.9775280898876404,1.0,1.1277867196256786,0.11928879891917657,0.7651474732328071,0.46367851622874934,0.004632489190858531,31.456,30.572000000000003,30.304000000000002,3.2235503560529066,6.208295172052836,7.1475712777191,15:30,0.2779493514515119,0.0,0.739130434782607,0.7621951219512193,MA20斜率不强,
2026-08-12,16:07:46,2026-08-12 16:07:46,100,核心候选,核心候选,是,核心候选；板块第2；板块启动；跑赢板块5.24%；MA5乖离5.39%；动态乖离1.05倍；14:30后0.20%；尾盘可接受；VWAP偏离2.29%；分时位置93%；日内位置90%；尾盘可接受走强；VWAP全天承接,,300568,星源材质,https://quote.eastmoney.com/sz300568.html,创业板,创业板,6.56,14.78,1.34,7.35,1284240000.0,22100000000.0,2,1.3150771491550328,启动,5.244922850844967,15,76,green,绿灯,92,0,92,16,15,14,20,8,13,0,尾盘可接受走强；VWAP全天承接；尾盘VWAP承接；尾盘上行成交占优；跑赢板块2%+；市场绿灯；板块启动,0.94,可接受,5.157360883119283,1.0452552810522082,0.65,4.600141542816694,7.02389572773352,-4.138006732035726,0.9325842696629213,1.0,2.29193317725922,0.22994432940840034,0.6497197892945972,0.6788866259334725,0.003389830508474523,14.023999999999997,13.748999999999999,13.1005,5.390758699372511,7.49872718015856,12.820121369413373,15:30,0.20338983050847137,0.0,0.898148148148147,0.9285714285714283,MA5固定乖离偏高；MA20斜率不强,
2026-08-12,16:07:46,2026-08-12 16:07:46,100,核心候选,核心候选,是,核心候选；板块第3；板块启动；跑赢板块4.58%；MA5乖离1.59%；动态乖离0.31倍；14:30后0.00%；尾盘温和；VWAP偏离1.20%；分时位置83%；日内位置81%；动态乖离健康；尾盘温和走强,,002803,吉宏股份,https://quote.eastmoney.com/sz002803.html,深主板,深主板,5.82,19.82,1.24,6.9,402350000.0,9076000000.0,3,1.2445204513399155,启动,4.575479548660085,15,76,green,绿灯,92,0,92,16,15,14,20,9,14,0,动态乖离健康；尾盘温和走强；VWAP全天承接；尾盘VWAP承接；尾盘成交占比健康；跑赢板块2%+；市场绿灯；板块启动,0.99,温和,5.186238412481719,0.3063740283633682,0.35,1.4329580348004134,-0.800800800800805,-3.897753836772011,0.9925093632958801,1.0,1.1960672134618155,0.1343706325989061,0.5052250434012168,0.4563894523326617,0.0,19.51,19.112,18.911000000000005,1.588928754484864,3.7044788614483126,4.806726243984949,15:30,0.0,0.0,0.81045751633987,0.8322147651006714,MA20斜率不强,
2026-08-12,16:07:48,2026-08-12 16:07:48,100,核心候选,核心候选,是,核心候选；板块第3；板块启动；跑赢板块4.17%；MA5乖离4.37%；动态乖离0.96倍；14:30后0.00%；尾盘温和；VWAP偏离2.13%；分时位置93%；日内位置87%；MA20斜率向上；尾盘温和走强,,000560,我爱我家,https://quote.eastmoney.com/sz000560.html,深主板,深主板,5.41,2.34,1.77,8.34,447020000.0,5512000000.0,3,1.2445204513399155,启动,4.165479548660085,15,76,green,绿灯,92,0,92,16,15,13,20,10,14,0,MA20斜率向上；尾盘温和走强；VWAP全天承接；尾盘VWAP承接；尾盘成交占比健康；尾盘上行成交占优；跑赢板块2%+；市场绿灯；板块启动,0.87,温和,4.561614286484041,0.9582347300961886,0.9166666666666666,4.464285714285698,4.932735426008961,2.3748544819557793,0.9176029962546817,1.0,2.126894279895053,0.12818450137556453,0.8477242468122598,0.42918454935620964,0.0,2.242,2.238,2.1985,4.371097234611954,4.557640750670244,6.436206504434838,15:30,0.0,0.0,0.8749999999999997,0.9333333333333318,无明显扣分项,
2026-08-12,16:07:48,2026-08-12 16:07:48,100,核心候选,核心候选,是,核心候选；板块第3；板块启动；跑赢板块4.03%；MA5乖离3.66%；动态乖离1.08倍；14:30后0.42%；尾盘可接受；VWAP偏离1.27%；分时位置100%；日内位置94%；MA20斜率向上；尾盘可接受走强,,000670,盈方微,https://quote.eastmoney.com/sz000670.html,深主板,深主板,5.27,7.19,1.48,7.19,423960000.0,6082000000.0,3,1.2445204513399155,启动,4.025479548660084,15,76,green,绿灯,92,0,92,16,15,13,20,10,14,0,MA20斜率向上；尾盘可接受走强；VWAP全天承接；尾盘VWAP承接；尾盘上行成交占优；跑赢板块2%+；市场绿灯；板块启动,0.61,可接受,3.3913032179536144,1.0798365174572875,0.5666666666666667,3.9017341040462394,4.202898550724643,1.0553270737953424,0.9363295880149812,1.0,1.2726563682978753,0.22256867179218853,0.8174320150432752,0.2797202797202747,0.006983240223463749,6.936,6.911999999999999,6.511500000000001,3.662053056516723,4.021990740740766,10.420026107655689,15:30,0.41899441340782495,0.0,0.9428571428571441,1.0,无明显扣分项,
2026-08-12,16:07:48,2026-08-12 16:07:48,100,核心候选,核心候选,是,核心候选；板块第3；板块启动；跑赢板块2.92%；MA5乖离3.81%；动态乖离0.78倍；14:30后0.35%；尾盘可接受；VWAP偏离0.62%；分时位置70%；日内位置70%；动态乖离健康；尾盘可接受走强,,002068,黑猫股份,https://quote.eastmoney.com/sz002068.html,深主板,深主板,4.16,8.51,1.83,7.17,445830000.0,6258000000.0,3,1.2445204513399155,启动,2.915479548660085,15,76,green,绿灯,92,0,92,16,15,13,20,9,14,0,动态乖离健康；尾盘可接受走强；VWAP全天承接；尾盘VWAP承接；尾盘成交占比健康；尾盘上行成交占优；跑赢板块2%+；市场绿灯；板块启动,0.83,可接受,4.8814542260604465,0.7796460066961546,0.55,4.932182490752157,4.545454545454541,-6.314971920181634,0.6891385767790262,1.0,0.6227816617804471,0.17533110018878392,0.6319963811300556,0.4716981132075304,0.00589622641509413,8.198,7.961000000000001,7.840499999999999,3.805806294218095,6.896118578068067,8.538996237484863,15:30,0.3537735849056478,0.0,0.6964285714285718,0.7037037037037029,MA20斜率不强,
2026-08-12,16:07:49,2026-08-12 16:07:49,100,核心候选,核心候选,是,核心候选；板块第2；板块启动；跑赢板块2.23%；MA5乖离6.09%；动态乖离1.17倍；14:30后0.13%；尾盘温和；VWAP偏离1.92%；分时位置81%；日内位置80%；MA20斜率向上；尾盘温和走强,,300763,锦浪科技,https://quote.eastmoney.com/sz300763.html,创业板,创业板,3.55,67.91,1.82,6.81,1460120000.0,26939000000.0,2,1.3150771491550328,启动,2.234922850844967,15,76,green,绿灯,92,0,92,16,15,13,20,9,14,1,MA20斜率向上；尾盘温和走强；VWAP全天承接；尾盘VWAP承接；尾盘成交占比健康；尾盘上行成交占优；跑赢板块2%+；市场绿灯；板块启动,0.9,温和,5.20699204772932,1.1701185529886542,0.7666666666666667,9.355877616747165,10.04699400421325,0.2785128556960448,0.9250936329588015,1.0,1.9187637695251558,0.1288084257805972,0.5527358330639877,0.576070901033976,0.0022117369507520155,64.00999999999999,62.553,61.3885,6.09279800031246,8.563937780761922,10.62332521563485,15:30,0.13270421704512092,0.0,0.7979166666666668,0.808602150537634,MA5动态乖离偏高,
2026-08-12,16:07:48,2026-08-12 16:07:48,99,核心候选,核心候选,是,核心候选；板块第3；板块启动；跑赢板块2.89%；MA5乖离4.42%；动态乖离1.14倍；14:30后0.00%；尾盘温和；VWAP偏离1.37%；分时位置69%；日内位置69%；MA20斜率向上；尾盘温和走强,,002219,新里程,https://quote.eastmoney.com/sz002219.html,深主板,深主板,4.13,2.27,2.51,5.75,421340000.0,7836000000.0,3,1.2445204513399155,启动,2.8854795486600846,15,76,green,绿灯,92,0,92,16,13,13,20,9,14,1,MA20斜率向上；尾盘温和走强；VWAP全天承接；尾盘VWAP承接；尾盘成交占比健康；尾盘上行成交占优；跑赢板块2%+；市场绿灯；板块启动,0.89,温和,3.8683521481278893,1.1415256931048487,0.9166666666666666,4.128440366972463,8.095238095238088,2.762703502713415,0.7528089887640449,1.0,1.3670178617086526,0.10333003914264538,0.8861616332635919,0.4424778761062065,0.0,2.174,2.13,2.0830000000000006,4.415823367065319,6.572769953051649,8.977436389822335,15:30,0.0,0.0,0.6875000000000006,0.6875000000000006,MA5动态乖离偏高,
2026-08-12,16:07:46,2026-08-12 16:07:46,98,核心候选,核心候选,是,核心候选；板块第3；板块启动；跑赢板块4.30%；MA5乖离5.34%；动态乖离0.90倍；14:30后0.00%；尾盘温和；VWAP偏离0.35%；分时位置70%；日内位置70%；尾盘温和走强；VWAP全天承接,,002730,电光科技,https://quote.eastmoney.com/sz002730.html,深主板,深主板,5.54,23.64,1.41,4.21,342790000.0,8559999999.999999,3,1.2445204513399155,启动,4.295479548660085,15,76,green,绿灯,92,0,92,16,11,14,20,8,14,0,尾盘温和走强；VWAP全天承接；尾盘VWAP承接；尾盘成交占比健康；尾盘上行成交占优；跑赢板块2%+；市场绿灯；板块启动,1.0,温和,5.953017420965368,0.8967225817710416,0.8166666666666667,5.019991115059974,9.444444444444432,-5.685029783903673,0.9438202247191011,1.0,0.35481841961528815,0.09732085985201662,0.6753209827180361,0.2115059221658333,0.0,22.442,21.491000000000003,21.691499999999998,5.338205151056052,9.999534688939548,8.982781273770835,15:30,0.0,0.0,0.6989247311827963,0.6966292134831468,MA5固定乖离偏高；MA20斜率不强,
