pick_date,pick_time,generated_at,score,conclusion,candidate_tier,short_ready,short_reason,short_blockers,code,name,stock_url,board,industry,pct,price,volume_ratio,turnover,amount,float_mv,sector_rank,sector_avg_pct,sector_lifecycle,relative_strength,market_score,market_light_score,market_light_status,market_light_label,limit_up_count,limit_down_count,limit_spread,sector_score,trend_score,quant_score,intraday_score,risk_score,strategy_score,strategy_penalty,strategy_tags,tail_heat_limit,tail_heat_level,avg_range5,bias_ma5_range_ratio,bias_ma5_percentile60,return_3d,return_5d,ma20_slope,vwap_support_ratio,late_vwap_support_ratio,vwap_deviation,late_amount_ratio,late_up_amount_ratio,max_tail_5m_return,tail_slope,ma5,ma10,ma20,bias_ma5,bias_ma10,bias_ma20,last_time,late_return,last5_return,day_range_pos,intraday_range_pos,flags,adaptive_hits
2026-08-17,15:43:00,2026-08-17 15:43:00,100,主推荐,主推荐,是,主推荐；板块第4；板块启动；跑赢板块3.87%；MA5乖离3.43%；动态乖离0.51倍；14:30后0.60%；尾盘可接受；VWAP偏离1.41%；分时位置94%；日内位置92%；动态乖离健康；尾盘可接受走强,,603608,天创时尚,https://quote.eastmoney.com/sh603608.html,沪主板,沪主板,5.3,20.25,1.21,4.91,416680000.0,8607000000.0,4,1.4288144963144978,启动,3.871185503685502,19,81,green,绿灯,106,1,105,14,15,14,20,9,14,0,动态乖离健康；尾盘可接受走强；VWAP全天承接；尾盘VWAP承接；尾盘成交占比健康；尾盘上行成交占优；跑赢板块2%+；市场绿灯；板块启动,1.0,可接受,6.7695503610695,0.5070387199266431,0.4166666666666667,5.633802816901401,3.2636409994900584,-4.308627738756677,0.9925093632958801,1.0,1.4128021224377951,0.10621075855517179,0.6423369392707032,0.34791252485089075,0.009935419771485524,19.578,19.182000000000002,18.256000000000004,3.432424149555624,5.5677197372536735,10.922436459246242,15:30,0.5961251862891315,0.0,0.9166666666666663,0.9378881987577632,MA20斜率不强,
2026-08-17,15:43:01,2026-08-17 15:43:01,100,主推荐,主推荐,是,主推荐；板块第4；板块启动；跑赢板块4.22%；MA5乖离4.95%；动态乖离1.05倍；14:30后0.53%；尾盘可接受；VWAP偏离2.83%；分时位置99%；日内位置97%；尾盘可接受走强；VWAP全天承接,,600246,万通发展,https://quote.eastmoney.com/sh600246.html,沪主板,沪主板,5.65,13.28,1.4,6.55,1599850000.0,25802999999.999996,4,1.4288144963144978,启动,4.221185503685502,19,81,green,绿灯,106,1,105,14,13,13,20,9,14,0,尾盘可接受走强；VWAP全天承接；尾盘VWAP承接；尾盘成交占比健康；尾盘上行成交占优；跑赢板块2%+；市场绿灯；板块启动,0.76,可接受,4.703446277365959,1.05179309462504,0.5166666666666667,5.985634477254598,7.26978998384491,-9.588006902502165,0.8239700374531835,1.0,2.8261088507497867,0.10527373814118815,0.6639487035460715,0.6069802731411222,0.008831693161746035,12.654,12.331,12.5745,4.947052315473366,7.6960506041683585,5.610561056105601,15:30,0.5299015897047621,0.0,0.9746835443037958,0.9868421052631582,MA20斜率不强,
2026-08-17,15:43:01,2026-08-17 15:43:01,100,主推荐,主推荐,是,主推荐；板块第4；板块启动；跑赢板块4.50%；MA5乖离3.73%；动态乖离0.77倍；14:30后0.33%；尾盘可接受；VWAP偏离1.94%；分时位置85%；日内位置83%；动态乖离健康；MA20斜率向上,,600590,泰豪科技,https://quote.eastmoney.com/sh600590.html,沪主板,沪主板,5.93,9.11,1.56,5.36,403730000.0,7770000000.0,4,1.4288144963144978,启动,4.501185503685502,19,81,green,绿灯,106,1,105,14,15,13,20,10,14,0,动态乖离健康；MA20斜率向上；尾盘可接受走强；VWAP全天承接；尾盘VWAP承接；尾盘成交占比健康；尾盘上行成交占优；跑赢板块2%+；市场绿灯；板块启动,0.97,可接受,4.829105964855307,0.7734169322100989,0.5333333333333333,5.807200929152145,3.4052213393870545,2.3850716757291224,0.9550561797752809,1.0,1.938935112113871,0.13080018670331073,0.9518301909144748,0.22050716648289725,0.005506607929515184,8.782,8.687,8.285,3.734912320655881,4.869344998273273,9.957754978877475,15:30,0.330396475770911,0.0,0.826086956521738,0.8484848484848464,无明显扣分项,
2026-08-17,15:42:50,2026-08-17 15:42:50,100,核心候选,核心候选,是,核心候选；板块第2；板块发酵；跑赢板块4.74%；MA5乖离6.20%；动态乖离1.19倍；14:30后0.28%；尾盘可接受；VWAP偏离2.23%；分时位置94%；日内位置92%；尾盘可接受走强；VWAP全天承接,,300302,同有科技,https://quote.eastmoney.com/sz300302.html,创业板,创业板,6.86,32.7,1.78,10.46,1234070000.0,15672000000.0,2,2.118237885462556,发酵,4.741762114537444,19,81,green,绿灯,106,1,105,18,15,15,20,8,14,1,尾盘可接受走强；VWAP全天承接；尾盘VWAP承接；尾盘成交占比健康；尾盘上行成交占优；跑赢板块2%+；市场绿灯；板块发酵,0.92,可接受,5.225724943842197,1.1857521625699663,0.5666666666666667,9.218436873747503,9.072715143428955,-2.162342537749218,0.9962546816479401,1.0,2.2298913415176314,0.09518751653351397,0.6910197027807325,0.30750307503073504,0.0045998160073597765,30.791999999999994,30.3,29.319500000000005,6.196414653156701,7.920792079207928,11.529869199679377,15:30,0.2759889604415866,0.0,0.9191489361702138,0.9414414414414435,MA5动态乖离偏高；MA20斜率不强,
2026-08-17,15:42:51,2026-08-17 15:42:51,100,核心候选,核心候选,是,核心候选；板块第2；板块发酵；跑赢板块3.18%；MA5乖离4.63%；动态乖离1.10倍；14:30后0.79%；尾盘偏热；VWAP偏离1.56%；分时位置91%；日内位置91%；MA20斜率向上；VWAP全天承接,,301580,爱迪特,https://quote.eastmoney.com/sz301580.html,创业板,创业板,5.3,56.21,1.28,8.98,500880000.0,8386000000.0,2,2.118237885462556,发酵,3.181762114537444,19,81,green,绿灯,106,1,105,18,15,15,20,9,14,2,MA20斜率向上；VWAP全天承接；尾盘VWAP承接；尾盘成交占比健康；尾盘上行成交占优；跑赢板块2%+；市场绿灯；板块发酵,0.71,偏热,4.221117179628848,1.0971620948290919,0.5833333333333334,6.863117870722424,5.657894736842106,1.5202621074911438,0.9625468164794008,1.0,1.5571902237075275,0.1269681528940205,0.7006997258356759,0.538696354821333,0.013149243918474754,53.722,53.708000000000006,52.521,4.631249767320655,4.658523869814535,7.023857123817145,15:30,0.7889546351084853,0.0,0.9111111111111108,0.9084967320261434,尾盘涨幅偏热,
2026-08-17,15:42:53,2026-08-17 15:42:53,100,核心候选,核心候选,是,核心候选；板块第2；板块发酵；跑赢板块4.77%；MA5乖离5.59%；动态乖离1.12倍；14:30后0.00%；尾盘温和；VWAP偏离2.40%；分时位置93%；日内位置88%；MA20斜率向上；尾盘温和走强,,300102,乾照光电,https://quote.eastmoney.com/sz300102.html,创业板,创业板,6.89,20.31,1.61,5.85,1062810000.0,18692000000.0,2,2.118237885462556,发酵,4.771762114537443,19,81,green,绿灯,106,1,105,18,15,14,20,9,14,1,MA20斜率向上；尾盘温和走强；VWAP全天承接；尾盘VWAP承接；尾盘成交占比健康；尾盘上行成交占优；跑赢板块2%+；市场绿灯；板块发酵,1.0,温和,4.984616307649863,1.1223050720487566,0.7666666666666667,6.446540880503138,8.43566470902295,2.139837211308948,0.8426966292134831,1.0,2.3953554353561612,0.1319051519958271,0.6610863016205338,0.4444444444444473,0.0,19.234,19.003000000000004,17.756500000000003,5.594260164292386,6.877861390306772,14.380649339678397,15:30,0.0,0.0,0.884848484848484,0.9328859060402674,MA5动态乖离偏高,
2026-08-17,15:42:54,2026-08-17 15:42:54,100,核心候选,核心候选,是,核心候选；板块第2；板块发酵；跑赢板块3.20%；MA5乖离4.73%；动态乖离1.28倍；14:30后0.01%；尾盘温和；VWAP偏离1.69%；分时位置87%；日内位置83%；尾盘温和走强；VWAP全天承接,,301563,云汉芯城,https://quote.eastmoney.com/sz301563.html,创业板,创业板,5.32,134.71,1.58,13.36,338610000.0,11403000000.0,2,2.118237885462556,发酵,3.2017621145374444,19,81,green,绿灯,106,1,105,18,15,14,20,8,14,1,尾盘温和走强；VWAP全天承接；尾盘VWAP承接；尾盘成交占比健康；尾盘上行成交占优；跑赢板块2%+；市场绿灯；板块发酵,0.72,温和,3.691090778805299,1.2805796122298037,0.5166666666666667,7.441378210240868,6.154452324665094,-0.4778235118597429,0.9662921348314607,1.0,1.6904647193616062,0.11725934190583316,0.5791393269049449,0.3429508685603544,0.0001237317495672574,128.63,126.849,121.74100000000001,4.726735598227494,6.197132023114094,10.652943544081284,15:30,0.007423904974035445,0.0,0.8320312500000012,0.8661087866108813,MA5动态乖离偏高；MA20斜率不强,
2026-08-17,15:42:54,2026-08-17 15:42:54,100,核心候选,核心候选,是,核心候选；板块第3；板块启动；跑赢板块3.32%；MA5乖离4.80%；动态乖离1.18倍；14:30后0.43%；尾盘可接受；VWAP偏离1.33%；分时位置100%；日内位置100%；尾盘可接受走强；VWAP全天承接,,002119,康强电子,https://quote.eastmoney.com/sz002119.html,深主板,深主板,4.92,25.4,1.23,10.86,1021280000.0,9532000000.0,3,1.5957404795486603,启动,3.3242595204513394,19,81,green,绿灯,106,1,105,16,15,15,20,8,14,1,尾盘可接受走强；VWAP全天承接；尾盘VWAP承接；尾盘成交占比健康；尾盘上行成交占优；跑赢板块2%+；市场绿灯；板块启动,0.58,可接受,4.055011616358145,1.1844041865133113,0.45,7.993197278911568,6.588334032731846,-1.816232302676235,0.9887640449438202,1.0,1.3266673390477823,0.19781716480340245,0.7211505693380447,0.35728463676061306,0.007249242124686879,24.236,23.48,22.434499999999993,4.802772734774696,8.177172061328775,13.21848046535472,15:30,0.43495452748121277,0.0,1.0,1.0,MA5动态乖离偏高；MA20斜率不强,
2026-08-17,15:42:54,2026-08-17 15:42:54,100,核心候选,核心候选,是,核心候选；板块第3；板块启动；跑赢板块1.90%；MA5乖离3.41%；动态乖离1.28倍；14:30后0.52%；尾盘偏热；VWAP偏离0.94%；分时位置89%；日内位置86%；MA20斜率向上；VWAP全天承接,,000833,粤桂股份,https://quote.eastmoney.com/sz000833.html,深主板,深主板,3.5,21.28,1.24,5.24,501550000.0,17068000000.0,3,1.5957404795486603,启动,1.9042595204513397,19,81,green,绿灯,106,1,105,16,15,15,20,8,11,3,MA20斜率向上；VWAP全天承接；尾盘VWAP承接；尾盘成交占比健康；尾盘上行成交占优；不弱于板块；市场绿灯；板块启动,0.5,偏热,2.655829280550104,1.28449907113128,0.55,3.90625,5.555555555555558,1.1474367128864182,0.9850187265917603,1.0,0.9382585464443816,0.12762979984465395,0.7764846376241388,0.3309692671394915,0.008660053534876496,20.578,20.419,19.878000000000004,3.411410243949864,4.216660953033946,7.053023443002293,15:30,0.5196032120925898,0.0,0.8588235294117673,0.8888888888888894,MA5动态乖离偏高；尾盘涨幅偏热,
2026-08-17,15:42:56,2026-08-17 15:42:56,100,核心候选,核心候选,是,核心候选；板块第3；板块启动；跑赢板块3.52%；MA5乖离4.55%；动态乖离1.20倍；14:30后0.40%；尾盘可接受；VWAP偏离0.87%；分时位置100%；日内位置93%；尾盘可接受走强；VWAP全天承接,,002297,博云新材,https://quote.eastmoney.com/sz002297.html,深主板,深主板,5.12,19.93,1.55,11.65,1319400000.0,11422000000.0,3,1.5957404795486603,启动,3.5242595204513396,19,81,green,绿灯,106,1,105,16,15,15,20,8,14,1,尾盘可接受走强；VWAP全天承接；尾盘VWAP承接；尾盘成交占比健康；尾盘上行成交占优；跑赢板块2%+；市场绿灯；板块启动,0.5,可接受,3.8007809626469147,1.1980595844368391,0.4666666666666667,7.208176438945668,6.577540106951885,-0.5694632386107346,0.898876404494382,1.0,0.8675891405828251,0.1818220097258881,0.7533669666904802,0.3538928210313541,0.006717044500419804,19.062,18.712000000000003,17.634999999999998,4.553562060644212,6.50919196237707,13.013892826764973,15:30,0.4030226700251882,0.0,0.9250000000000014,1.0,MA5动态乖离偏高；MA20斜率不强,
